Address,Nii Balance
0xc5e38233cc0d7cff9340e6139367aba498ec9b18,3994056.334201631
0x491e76b34b3080dd173b7dcdc5ed3c0fc76e546f,214332.24746583655
0xa77e650a1c1b3de938ecde5ec6688c68809eba99,212086.2875390173
0xad0866f5aba092297a27539cd3ff8e9d3f6bcd33,161749.04917581906
0x074d1f2b46087d67584a83d0c877ec5d33238d59,22402.57985167048
