Address,Nii Balance
0x87063c7d3c2b6e4a96fc26672e227ca9fd17ca29,38226504.47697206
0x7c1e74b13d8eb3fbc2dcb349daeb42890bead839,34139830.73752176
0x95880f2e70203f759168665feb6948e81fe5df77,27875452.943828408
0x69a4459dfb71552c189e3c017ca6576eeec87d57,26415630.51261511
0x8fe08b3f685f901bce13d6a47336a93314eb6bea,21212712.152567346
0x521b5cec5267068916869b9cee4f880807b929c3,7515281.581225583
0x510967000980fa929e90240865c1663a73dd4c89,6384698.773905183
0x88f0528bbb5f187ff71ce6f243b5070b1ba6747b,3316953.9079181803
0x91977d46d97e342c758f467f479d3cd6036f6a65,2497302.522002076
0x96e341e74c4741174e2ca406072088d1e8dbfce0,1897733.799840261
0xe5d81359bef30570a1a22b63e737f5347231ede9,1532673.6642205557
0x52b2f80bb974641ce629b6f0b9f29f8370256d07,1264822.1220216495
0xe5d1586353841f9dae137cc162e3535d55d800ec,718647.8732346103
0x5bb8bdd0057224700d4183a594e8cd0b9773f7e3,715589.2869771025
0x699ec5ea61d5a65b8a306f74c25c126fcc3def2d,714404.7016838567
0x180df15230387f0f26898a0a4e774e193bbcb503,652147.8047466342
0x046d02c72b05f8c1dd231b16aa1765402cecedee,611952.9418973987
0x54060eff650050130c346eda0d630933c59624f7,588558.842608173
0x94783564f1c032ccb466f0294158c32802ef5f61,555747.3336365565
0xaa2e6cf773a62f194ccaf69e53608c91e4ad8a9a,446178.2825536423
0x08f8f2e7d15b821cf2a3bb6824279d473dd7508b,417630.41160928947
0xa0b1cecd7070f8ffcad4c03f2aa0fa5cba29ccf0,354348.5942660144
0xd53a65e91ecac4b24741ac531f88436ae22a7c54,325398.1580134332
0xc88f7ab67602ea3bdd2ce05679a8405acaf76664,310883.0173814601
0x41689c467ce53b321b9f4b14e02f881223e4415d,263777.57516893884
0x958ee678c3e5858f77635acf76091761731e35ac,254043.31807162278
0x1f8aa53f94fc8870424c736ebd361d06c42ee928,246096.15163488663
0x8c6b44994afc2e305b1c1adcfcc10e6b5d52f904,216667.64827103587
0x629100428e35916ceaf86a55f1c68ad899dc931b,199810.18899813475
0xbb31c71fa21d32feb90b98c04de8de7f8e849776,192393.55446702888
0xe4c0de64fe32f7e5486db71aa1e93684d96233d4,191539.33715552377
0xde6fd212f5b635eee4d0c9cceff7f9003c7b317e,187884.70455854043
0x349ebd5af5e73ea5fb872983a882f7b818cb7c49,164569.81815715018
0x3dd81863779991d88d7f186d41b8bea1a569553d,137930.36165499868
0xb97b206f42ca0c3d992e259868d02894d9e62134,136139.2973910839
0x1526fcc23567a6b4144ff8739ca929bfe2ff5c34,111367.25636419086
0xda360606e4e484e7c97abbcc8441ae0887f88a18,101655.96910025441
0xf968796118549d7aeeaf0d0538a5f606129d282d,92831.52022317979
0x434f1c02a7d2023feaadeaa66deb12e8f1a8d136,87005.25740896475
0x14e8ba8e21c280c7cdc15542ae7102b55555ffe8,51727.259542780615
0xfe856a3f06e60769eaa9c0ea9eec020eb2a634ba,42944.99060566999
0xc9e60767be3c0e812301ab2f38237ec52b56a009,36484.33217827649
0x2e03d47581ac3ee21aa04d211006c86375f8206b,23305.778906046286
0xc1c152ecd40a2dd4c3593a98dce246fd85fbbb6a,7831.11684984228
0xf64f46a5c6b106196e7471ffffc47f864803e2b9,4511.338493855403
0x27b34e4c684b2cf7f143ab2bf54e259a43f4021b,2449.7593419783057
0xb5a48fed4d5aba3e52cfc81b21356857a7b48b4c,288.3588710541453
0xef60654ab2fa6a8eb26829574c9e63c4f29838a8,274.23714568788904
,
