Address,Nii Balance
0x19ef1fc0f0de295afc9a0aeea676f5f315b03f19,57975.392168520025852
0xc5768424ceea2fdbd7f3fde35d48e2a43f82e52e,56968.633582615885871
0xaed9075d1bdd046bc1af03c476517ebb2768acf7,55216.87875137021204
0x9fff1b64a5a423c1875057ea17bc13296440d082,53147.200093845514351
0x83a7f298c5f0463cb247cea814e646e4d5bd56c0,52467.031337050801922
0x33bcc292265ca17a0bc52c8fd13bfd40f14dae29,46349.721419621032599
0x2356f17217aa8ec4a43ca33489b963bf47483478,45874.620919648359115
0xaca3db4228bd31aaeb2db365d6b74a1aa5f37dab,44331.052388928002995
0x8aa62fab7d3b628dba37ba681addfbcdd4a42ab3,43275.298763071521951
0x60093c158ea2ba3cc98f8fad872cab49be0532f2,43242.058794272638947
0x5c3bf892edb96dd46f0be4ad3b00e7551ec7a82f,37908.871542979013476
0xb7d6c73c465aa884416f74e21e853a95f29eba1b,37332.31075905537829
0xb5ca96d15e44e4aff3c33e354e3477febae83576,36035.048995227199122
0xaa96358abf4d6be24136777584d06b3f10c6b2d0,34125.198081603207449
0x42c8a7d8d4d52f621a7947abab7ed4f352783f22,34031.500271092566851
0x67c39d8662b38b7c397b870c8c209ce67b691a89,29467.678552648484335
0x506d6edcac9a9e42b93451722e3ae317e93e004f,28828.039196181759298
0xca7086a5bcdf81831c7f2ac3890a623d11e87ae3,28329.290317249803192
0xa99059db377ba60be3fabacafa921fb3d8fe0db6,28224.418132145059203
0x29b2b356bb4b2538a227fd75ac006efc177b2d32,27636.874943496662608
0xc47597560f005da061a573f24966180e4d3f6d2f,21609.656735673425769
0xd2c0d3c4669e2155ea38a141fb97f2c4de5fc859,20576.990563339432426
0x6ceb751ce31890cde6ae9737452b5e8572d47e33,19525.575885423434907
0x88be433ae48f9721efcdcf7741eeed1cc2fbe85e,19022.152835561337691
0x8aa524e8b09479c448183ca1b3a02b35f466a502,18954.435771489506738
0x243a01797aa7e527f44588098ac219d2d7d846bb,18738.225477518143543
0xda9c4e6a4a6bf38d690914ed0636b7b594cff2c1,18220.743731513299787
0xbbc1d62b1eb81547fa7ff53c0da44ea9e1a94eef,15884.68528852125326
0x0c6ce562f7dcbb3c4324a228b9c252cc801b89f2,14414.019598090879649
