Address,Nii Balance
0x5f92890a6df5263aeed00e5d00b47ce67710a14a,41097682.682121455669403
0x4407db0969a92b7a2a298945d6dc3085f0550d7b,40643132.283608064055443
0x1719a432820a9dee9c9112be8a528123ef6af444,38665733.462590940296650
0x72966dafdf4dcc0b128fe4f8186a29027cdcff95,37923504.427612230181694
0x351d7c5e2e2fc9f7ff2630166cfc6fda8876eef9,37876757.127323597669601
0x37aee7751c9acf790f35acd9446187b8ae091d48,37083602.000000000000000
0xb675b6996785dab61e806fef87f19f7213d4a63f,36755912.708965383470058
0x79cdb8174e097db3a391d29aefc988581456cf00,35789251.638470649719238
0xe5984057fa30c7de54e291d7ecbd767fc802fcfa,33988827.335268080234528
0xf214c14e35bb527162032b97223a5865d68cb0cd,33967630.835106335580349
0xf142b64401c588704bc714a4bf35e650c6ca356e,33600000.000000000000000
0xf4609d257c19b7d125d14c3bc74a5ef1492563cc,33314044.204330094158649
0xa2546518760e5afcb1ca58d11fde251a5c49d6c5,32882181.745700258761644
0x812ded039db8026df8b86b1f43991cd3cd51e237,29738093.192507077008486
0xb919d43c8eed95e8fb14e0ac262aa23e0acc71f5,29697000.000000000000000
0x9245564ceec66443499d9dc3c712337d6cbbd808,28460099.418581567704678
0x3a6b2635f4dfd913fc34b3e0d2f51e0f223f7cda,26812821.274409998208284
0x5f483a54911acbb7fc7e3d4ecff4868c7d46d4a3,26673170.743215963244438
0xf63155a644e3dabf7a59a12ba4799c065ed7381d,26284348.596219014376402
0xfbd431706498d51b6f028623bdbb2af9b874fe38,26026668.420528598129749
0x9c2bbe1b20baa64b2cfd136f41dc6d02ea66d192,24917169.404032167047262
0x137d9174d3bd00f2153dcc0fe7af712d3876a71e,23801000.850595191121101
0x50a0effdd64c8bdd9a3fc35dc88e3c432a7386a7,23684529.637448687106371
0xad18f90622ebb73c839ec27274f7c5d37cf6349a,22756365.381064373999834
0xe7c95ff408c38a96fee5dd3316eff52a99d9e8bf,20082764.097152430564165
0x1c89edadd9215f3623a5bf02f5bb0e990c627069,19436121.696520391851664
0x162ee3b1a16f1edb0e9bc7e1b3b97cb06c2489ec,19131654.300261110067368
0x870ca5c4319f8e534e2b5eb3ef0d82d6d4279e5d,18768697.390280000865459
0x1cc7b7a78a3599c43e37c0d11bbd0bd8bbeeb851,16345531.804468499496579
0x87063c7d3c2b6e4a96fc26672e227ca9fd17ca29,16305958.657003158703446
0x63f9eed4ae93cad1c8ef431329c12c269658f1fc,15731485.478330001235008
0xd9407ad5ee0846e0ee6f529cc20d9cdb613130bd,15073276.571579648181796
0x80f7fb6b346fdc537f3649d449447dce39c3ad21,14778433.563483478501439
0x7c1e74b13d8eb3fbc2dcb349daeb42890bead839,14562740.595297314226627
0xe6a6f631a0668adb09358853ae5fd27bc02a5cbc,14316341.870846265926957
0x8c36c05bc5fbee577670a3ea9764aeb8f07e27d5,13743495.783293753862381
0xaf302aa751058797c6ab5249cb83547a6357763a,13697453.810302440077066
0x1e67d23e807ed7856e2bfa0519b1efaeee848e9e,13429861.503205534070730
0x80e515edac27bcd19c9d4db634f973b2360a73cf,13000481.347056586295366
0x43febec9badc3de36a68058afde4f25061d23b3f,12385010.212179487571120
0x65ebe89c24dcc9e91a46a05f9ad2b4557ce9c683,12334553.885517319664359
0xee88442e9d2d3764ac7ab60b618cd73cd9a5fa51,12029231.211593184620142
0x69a4459dfb71552c189e3c017ca6576eeec87d57,11267893.440187541767955
0xb054b50afbb2ee6ed48db829bc2a1ca60b28f876,11100406.392050797119737
0xc95b1e69f0bf869e1db30dd4e133c9e72732d3de,11048725.461660731583834
0x153757f828fbba6b529b538d5921286532d5fcbb,11000000.000000000000000
0xf7eea9316ef65b9644cea56ed191df259723f57c,10924833.737316764891148
0xcb3afd01330a034fcb5bbd84d2317f4cbfaad291,10839440.443859761580825
0x5da04eb0e28a06798797f54deb17cc014c525370,10190515.700375691056252
0x287a09841f678b5f4ad4f97817fcef5202d9dd9d,10026621.193167274817824
0x29c7c3e1e8ecb9dce0af093d9e00895308e97f43,10026388.155325220897794
0xd87a99c457c3b1da16c4a20b1ec212b16fbe00d8,9814075.039262840524316
0x80a21a86555aa95ab467915ec42c0d77391798e7,9590658.753258120268583
0x5588204ac5fb53d0a97ba65e2b37ba75a57bd5f1,9256381.838471686467528
0xd8f96f38c112f1de687b1658ecd3622abafb7481,9219443.317300289869308
0x8fe08b3f685f901bce13d6a47336a93314eb6bea,9048528.294577408581972
0xf0530734f4ff97ce13f21b2947f340c078a4912b,8509295.490000000223517
0xfcdad728e7c602664033e616b6bae3d4c7942e0a,8428863.771651057526469
0x0212bf901a01dbe60b0fa0ff4f48e9169ad90c0b,8095668.530068851076066
0xcdcf24e5da2e233bc7ffdd7b02746ecff6639956,8072094.945423994213343
0x24ef642c30c7114c7b93560327115f50a93dd476,7382755.639977988786995
0x59859adcbf2885c7979adb86310f98f63764bd0d,7107377.157335126772523
0xf348a7829404f16cf6bef18c091ae20dcb4ad0b6,6986502.163102407008410
0xc3cc85ff7cafb00d5450047adcba62c4a374bdc9,6814432.175134323537350
0xf4e061b4a6ef2eb347c787d2297be10a2e617926,6690244.093722974881530
0xe1cdb3fa3edf41d6dc890f5403f9de695209428e,6657900.323374186642468
0x66b3865167d22c60aac7ce7b18fc9632eeb2df33,6612507.929930683225393
0xf87506a52a7bf69b12b20fc9375510671bcac044,6519675.000000000000000
0x67c39d8662b38b7c397b870c8c209ce67b691a89,6475762.260048706084490
0xd2c0d3c4669e2155ea38a141fb97f2c4de5fc859,6306615.581107956357300
0xb53fc30a24755ade12b9a09d62ebf3d8e7f8b069,6267184.553811616264284
0x33bcc292265ca17a0bc52c8fd13bfd40f14dae29,6248480.979638486169279
0xda9c4e6a4a6bf38d690914ed0636b7b594cff2c1,6182135.939445392228663
0xa37e77e514e6b04e80456cc650da2f06c20bb158,5735216.145735892467201
0x5882540a92e015d4b436ea6182a3c8d07d8237eb,5665332.000000000000000
0x6e8fd7560db67397b46986e90b8e396651f51d3c,5506232.969261368736625
0x50127585bdd21bd19cb4968ccef5cc5d62977365,5374321.815142612904310
